"Group.1","Group.2","x","timeWorked","cumTimeWorked","cumTickets","quarter","date","patron_community","ticket_id"
"144068","HEB",2012-09-14,22.8,196.55,17,2012 Q3,2012-09-14,"HEB","144068"
"144376","HEB",2012-09-24,7,203.55,18,2012 Q3,2012-09-24,"HEB","144376"
"143969","HEB",2012-09-26,22,225.55,19,2012 Q3,2012-09-26,"HEB","143969"
"146116","HEB",2012-11-21,31,256.55,20,2012 Q4,2012-11-21,"HEB","146116"
"148608","HEB",2012-11-29,1,257.55,21,2012 Q4,2012-11-29,"HEB","148608"
"148528","HEB",2012-12-05,1,258.55,22,2012 Q4,2012-12-05,"HEB","148528"
"149253","HEB",2012-12-12,21,279.55,23,2012 Q4,2012-12-12,"HEB","149253"
"150283","HEB",2013-01-03,0.5,280.05,24,2013 Q1,2013-01-03,"HEB","150283"
"150611","HEB",2013-01-10,1.5,281.55,25,2013 Q1,2013-01-10,"HEB","150611"
"150794","HEB",2013-01-10,9,290.55,26,2013 Q1,2013-01-10,"HEB","150794"
"150943","HEB",2013-01-14,6,296.55,27,2013 Q1,2013-01-14,"HEB","150943"
"151503","HEB",2013-01-22,17,313.55,28,2013 Q1,2013-01-22,"HEB","151503"
"152253","HEB",2013-01-28,6.25,319.8,29,2013 Q1,2013-01-28,"HEB","152253"
"154190","HEB",2013-02-26,2.5,322.3,30,2013 Q1,2013-02-26,"HEB","154190"
"154413","HEB",2013-02-28,7.5,329.8,31,2013 Q1,2013-02-28,"HEB","154413"
"154328","HEB",2013-03-05,2.5,332.3,32,2013 Q1,2013-03-05,"HEB","154328"
"156035","HEB",2013-03-27,3,335.3,33,2013 Q1,2013-03-27,"HEB","156035"
"156220","HEB",2013-03-30,0.333333333333333,335.633333333333,34,2013 Q1,2013-03-30,"HEB","156220"
"156706","HEB",2013-04-05,9,344.633333333333,35,2013 Q2,2013-04-05,"HEB","156706"
"156860","HEB",2013-04-08,1.5,346.133333333333,36,2013 Q2,2013-04-08,"HEB","156860"
"157365","HEB",2013-04-16,0.5,346.633333333333,37,2013 Q2,2013-04-16,"HEB","157365"
"157914","HEB",2013-05-01,3.33333333333333,349.966666666667,38,2013 Q2,2013-05-01,"HEB","157914"
"159003","HEB",2013-05-10,1,350.966666666667,39,2013 Q2,2013-05-10,"HEB","159003"
"159488","HEB",2013-05-21,1.5,352.466666666667,40,2013 Q2,2013-05-21,"HEB","159488"
"161673","HEB",2013-06-28,3.33333333333333,355.8,41,2013 Q2,2013-06-28,"HEB","161673"
"162343","HEB",2013-07-10,10.1666666666667,365.966666666667,42,2013 Q3,2013-07-10,"HEB","162343"
"162644","HEB",2013-07-16,2.5,368.466666666667,43,2013 Q3,2013-07-16,"HEB","162644"
"164878","HEB",2013-08-15,17,385.466666666667,44,2013 Q3,2013-08-15,"HEB","164878"
"165397","HEB",2013-08-27,7.5,392.966666666667,45,2013 Q3,2013-08-27,"HEB","165397"
"165403","HEB",2013-08-27,23,415.966666666667,46,2013 Q3,2013-08-27,"HEB","165403"
"165563","HEB",2013-08-28,6,421.966666666667,47,2013 Q3,2013-08-28,"HEB","165563"
"166176","HEB",2013-09-05,0.5,422.466666666667,48,2013 Q3,2013-09-05,"HEB","166176"
"166802","HEB",2013-09-13,15,437.466666666667,49,2013 Q3,2013-09-13,"HEB","166802"
"169117","HEB",2013-10-23,0.75,438.216666666667,50,2013 Q4,2013-10-23,"HEB","169117"
"168956","HEB",2013-10-24,0.5,438.716666666667,51,2013 Q4,2013-10-24,"HEB","168956"
"169685","HEB",2013-11-05,2.5,441.216666666667,52,2013 Q4,2013-11-05,"HEB","169685"
"170560","HEB",2013-11-19,4.5,445.716666666667,53,2013 Q4,2013-11-19,"HEB","170560"
"170647","HEB",2013-11-27,15,460.716666666667,54,2013 Q4,2013-11-27,"HEB","170647"
"172451","HEB",2014-01-13,2.5,463.216666666667,55,2014 Q1,2014-01-13,"HEB","172451"
"173607","HEB",2014-01-30,4,467.216666666667,56,2014 Q1,2014-01-30,"HEB","173607"
"174096","HEB",2014-02-10,24,491.216666666667,57,2014 Q1,2014-02-10,"HEB","174096"
"175481","HEB",2014-03-04,2,493.216666666667,58,2014 Q1,2014-03-04,"HEB","175481"
"175762","HEB",2014-03-11,1,494.216666666667,59,2014 Q1,2014-03-11,"HEB","175762"
"175882","HEB",2014-03-12,4,498.216666666667,60,2014 Q1,2014-03-12,"HEB","175882"
"176012","HEB",2014-03-17,21,519.216666666667,61,2014 Q1,2014-03-17,"HEB","176012"
"176553","HEB",2014-04-02,1,520.216666666667,62,2014 Q2,2014-04-02,"HEB","176553"
"176478","HEB",2014-04-03,31.6666666666667,551.883333333333,63,2014 Q2,2014-04-03,"HEB","176478"
"176997","HEB",2014-04-04,3,554.883333333333,64,2014 Q2,2014-04-04,"HEB","176997"
"177018","HEB",2014-04-04,4.66666666666667,559.55,65,2014 Q2,2014-04-04,"HEB","177018"
"177267","HEB",2014-04-15,11.5,571.05,66,2014 Q2,2014-04-15,"HEB","177267"
"177021","HEB",2014-04-21,4,575.05,67,2014 Q2,2014-04-21,"HEB","177021"
"176464","HEB",2014-04-29,4.5,579.55,68,2014 Q2,2014-04-29,"HEB","176464"
"179342","HEB",2014-05-27,2,581.55,69,2014 Q2,2014-05-27,"HEB","179342"
"179831","HEB",2014-06-05,6,587.55,70,2014 Q2,2014-06-05,"HEB","179831"
"180053","HEB",2014-06-10,0.333333333333333,587.883333333333,71,2014 Q2,2014-06-10,"HEB","180053"
"180269","HEB",2014-06-12,0.5,588.383333333333,72,2014 Q2,2014-06-12,"HEB","180269"
"180495","HEB",2014-06-18,7,595.383333333333,73,2014 Q2,2014-06-18,"HEB","180495"
"180643","HEB",2014-06-20,0.25,595.633333333333,74,2014 Q2,2014-06-20,"HEB","180643"
"180888","HEB",2014-06-30,2,597.633333333333,75,2014 Q2,2014-06-30,"HEB","180888"
"181853","HEB",2014-07-24,4,601.633333333333,76,2014 Q3,2014-07-24,"HEB","181853"
"182433","HEB",2014-07-30,0.166666666666667,601.8,77,2014 Q3,2014-07-30,"HEB","182433"
"183391","HEB",2014-08-15,0.25,602.05,78,2014 Q3,2014-08-15,"HEB","183391"
"183907","HEB",2014-08-26,3,605.05,79,2014 Q3,2014-08-26,"HEB","183907"
"184700","HEB",2014-09-09,3,608.05,80,2014 Q3,2014-09-09,"HEB","184700"
"185320","HEB",2014-09-15,1.5,609.55,81,2014 Q3,2014-09-15,"HEB","185320"
"186378","HEB",2014-09-30,1.25,610.8,82,2014 Q3,2014-09-30,"HEB","186378"
"188272","HEB",2014-10-30,0.166666666666667,610.966666666667,83,2014 Q4,2014-10-30,"HEB","188272"
"189965","HEB",2014-12-01,5.5,616.466666666667,84,2014 Q4,2014-12-01,"HEB","189965"
"190039","HEB",2014-12-02,1.25,617.716666666667,85,2014 Q4,2014-12-02,"HEB","190039"
"192695","HEB",2015-02-05,2,619.716666666667,86,2015 Q1,2015-02-05,"HEB","192695"
"193942","HEB",2015-02-27,3.5,623.216666666667,87,2015 Q1,2015-02-27,"HEB","193942"
"194263","HEB",2015-03-05,0.75,623.966666666667,88,2015 Q1,2015-03-05,"HEB","194263"
"195514","HEB",2015-04-01,3,626.966666666667,89,2015 Q2,2015-04-01,"HEB","195514"
"196374","HEB",2015-04-14,1.5,628.466666666667,90,2015 Q2,2015-04-14,"HEB","196374"
"215326","HEB",2015-04-30,1.5,629.966666666667,91,2015 Q2,2015-04-30,"HEB","215326"
"215876","HEB",2015-05-11,3,632.966666666667,92,2015 Q2,2015-05-11,"HEB","215876"
"216550","HEB",2015-05-26,6,638.966666666667,93,2015 Q2,2015-05-26,"HEB","216550"
"224825","HEB",2015-07-24,0.166666666666667,639.133333333333,94,2015 Q3,2015-07-24,"HEB","224825"
"226329","HEB",2015-09-03,2,641.133333333333,95,2015 Q3,2015-09-03,"HEB","226329"
"226789","HEB",2015-09-04,0.25,641.383333333333,96,2015 Q3,2015-09-04,"HEB","226789"
"226550","HEB",2015-09-08,0.5,641.883333333333,97,2015 Q3,2015-09-08,"HEB","226550"
"228126","HEB",2015-10-06,0.25,642.133333333333,98,2015 Q4,2015-10-06,"HEB","228126"
"228341","HEB",2015-10-14,1.25,643.383333333333,99,2015 Q4,2015-10-14,"HEB","228341"
"228395","HEB",2015-10-14,0.166666666666667,643.55,100,2015 Q4,2015-10-14,"HEB","228395"
"229392","HEB",2015-11-11,0.333333333333333,643.883333333333,101,2015 Q4,2015-11-11,"HEB","229392"
"229723","HEB",2015-11-20,6,649.883333333333,102,2015 Q4,2015-11-20,"HEB","229723"
"229914","HEB",2015-11-30,1.5,651.383333333333,103,2015 Q4,2015-11-30,"HEB","229914"
"229950","HEB",2015-11-30,3,654.383333333333,104,2015 Q4,2015-11-30,"HEB","229950"
"229919","HEB",2015-12-03,1,655.383333333333,105,2015 Q4,2015-12-03,"HEB","229919"
"231180","HEB",2016-01-13,0.166666666666667,655.55,106,2016 Q1,2016-01-13,"HEB","231180"
"232415","HEB",2016-02-09,1,656.55,107,2016 Q1,2016-02-09,"HEB","232415"
"233240","HEB",2016-03-02,3.5,660.05,108,2016 Q1,2016-03-02,"HEB","233240"
"233607","HEB",2016-03-11,0.666666666666667,660.716666666667,109,2016 Q1,2016-03-11,"HEB","233607"
"234257","HEB",2016-03-31,3,663.716666666667,110,2016 Q1,2016-03-31,"HEB","234257"
"234459","HEB",2016-04-04,0.333333333333333,664.05,111,2016 Q2,2016-04-04,"HEB","234459"
"234484","HEB",2016-04-05,0.25,664.3,112,2016 Q2,2016-04-05,"HEB","234484"
"234768","HEB",2016-04-12,3,667.3,113,2016 Q2,2016-04-12,"HEB","234768"
"234832","HEB",2016-04-18,2,669.3,114,2016 Q2,2016-04-18,"HEB","234832"
"234998","HEB",2016-04-19,7,676.3,115,2016 Q2,2016-04-19,"HEB","234998"
"235126","HEB",2016-04-22,6,682.3,116,2016 Q2,2016-04-22,"HEB","235126"
"235320","HEB",2016-04-28,0.333333333333333,682.633333333333,117,2016 Q2,2016-04-28,"HEB","235320"
"235760","HEB",2016-05-11,5,687.633333333333,118,2016 Q2,2016-05-11,"HEB","235760"
"236064","HEB",2016-05-19,2,689.633333333333,119,2016 Q2,2016-05-19,"HEB","236064"
"236911","HEB",2016-06-10,1,690.633333333333,120,2016 Q2,2016-06-10,"HEB","236911"
"237029","HEB",2016-06-15,1,691.633333333333,121,2016 Q2,2016-06-15,"HEB","237029"
"237976","HEB",2016-07-01,1,692.633333333333,122,2016 Q3,2016-07-01,"HEB","237976"
"238743","HEB",2016-07-21,4,696.633333333333,123,2016 Q3,2016-07-21,"HEB","238743"
"239053","HEB",2016-07-28,1,697.633333333333,124,2016 Q3,2016-07-28,"HEB","239053"
"239115","HEB",2016-08-04,2.33333333333333,699.966666666667,125,2016 Q3,2016-08-04,"HEB","239115"
"239450","HEB",2016-08-09,0.25,700.216666666667,126,2016 Q3,2016-08-09,"HEB","239450"
"240776","HEB",2016-09-08,1.5,701.716666666667,127,2016 Q3,2016-09-08,"HEB","240776"
"241115","HEB",2016-09-16,3,704.716666666667,128,2016 Q3,2016-09-16,"HEB","241115"
"241236","HEB",2016-09-20,6.5,711.216666666667,129,2016 Q3,2016-09-20,"HEB","241236"
"241472","HEB",2016-09-23,2,713.216666666667,130,2016 Q3,2016-09-23,"HEB","241472"
"242224","HEB",2016-10-11,0.333333333333333,713.55,131,2016 Q4,2016-10-11,"HEB","242224"
"242046","HEB",2016-10-13,2,715.55,132,2016 Q4,2016-10-13,"HEB","242046"
"242452","HEB",2016-10-14,0.666666666666667,716.216666666667,133,2016 Q4,2016-10-14,"HEB","242452"
"242945","HEB",2016-10-26,1.5,717.716666666667,134,2016 Q4,2016-10-26,"HEB","242945"
"246342","HEB",2017-02-03,0.333333333333333,718.05,135,2017 Q1,2017-02-03,"HEB","246342"
"246389","HEB",2017-02-09,0.75,718.8,136,2017 Q1,2017-02-09,"HEB","246389"
"246822","HEB",2017-02-21,0.25,719.05,137,2017 Q1,2017-02-21,"HEB","246822"
"247676","HEB",2017-03-17,1,720.05,138,2017 Q1,2017-03-17,"HEB","247676"
"247863","HEB",2017-03-23,1.5,721.55,139,2017 Q1,2017-03-23,"HEB","247863"
"248887","HEB",2017-04-25,2,723.55,140,2017 Q2,2017-04-25,"HEB","248887"
"249104","HEB",2017-05-01,0.5,724.05,141,2017 Q2,2017-05-01,"HEB","249104"
"249127","HEB",2017-05-03,0.166666666666667,724.216666666667,142,2017 Q2,2017-05-03,"HEB","249127"
"250415","HEB",2017-06-16,3,727.216666666667,143,2017 Q2,2017-06-16,"HEB","250415"
"250484","HEB",2017-06-19,3,730.216666666667,144,2017 Q2,2017-06-19,"HEB","250484"
"250523","HEB",2017-06-27,2,732.216666666667,145,2017 Q2,2017-06-27,"HEB","250523"
"250835","HEB",2017-06-29,3,735.216666666667,146,2017 Q2,2017-06-29,"HEB","250835"
"250852","HEB",2017-06-30,3,738.216666666667,147,2017 Q2,2017-06-30,"HEB","250852"
"251421","HEB",2017-07-18,3,741.216666666667,148,2017 Q3,2017-07-18,"HEB","251421"
"251828","HEB",2017-08-01,6,747.216666666667,149,2017 Q3,2017-08-01,"HEB","251828"
"252221","HEB",2017-08-15,2,749.216666666667,150,2017 Q3,2017-08-15,"HEB","252221"
"252251","HEB",2017-08-15,0.666666666666667,749.883333333333,151,2017 Q3,2017-08-15,"HEB","252251"
"253074","HEB",2017-09-11,1.5,751.383333333333,152,2017 Q3,2017-09-11,"HEB","253074"
"254017","HEB",2017-10-11,1,752.383333333333,153,2017 Q4,2017-10-11,"HEB","254017"
"255089","HEB",2017-11-06,1,753.383333333333,154,2017 Q4,2017-11-06,"HEB","255089"
"256359","HEB",2017-12-14,4,757.383333333333,155,2017 Q4,2017-12-14,"HEB","256359"
"256821","HEB",2018-01-05,1.75,759.133333333333,156,2018 Q1,2018-01-05,"HEB","256821"
"257102","HEB",2018-01-12,3,762.133333333333,157,2018 Q1,2018-01-12,"HEB","257102"
"257618","HEB",2018-01-25,1.58333333333333,763.716666666667,158,2018 Q1,2018-01-25,"HEB","257618"
"258181","HEB",2018-02-07,1,764.716666666667,159,2018 Q1,2018-02-07,"HEB","258181"
"258662","HEB",2018-02-21,1,765.716666666667,160,2018 Q1,2018-02-21,"HEB","258662"
"258834","HEB",2018-02-26,1,766.716666666667,161,2018 Q1,2018-02-26,"HEB","258834"
"259142","HEB",2018-03-06,1.5,768.216666666667,162,2018 Q1,2018-03-06,"HEB","259142"
"259210","HEB",2018-03-06,0.5,768.716666666667,163,2018 Q1,2018-03-06,"HEB","259210"
"259805","HEB",2018-03-22,2.5,771.216666666667,164,2018 Q1,2018-03-22,"HEB","259805"
"260055","HEB",2018-03-26,0.666666666666667,771.883333333333,165,2018 Q1,2018-03-26,"HEB","260055"
"260510","HEB",2018-04-05,1.16666666666667,773.05,166,2018 Q2,2018-04-05,"HEB","260510"
"260918","HEB",2018-04-16,1.16666666666667,774.216666666667,167,2018 Q2,2018-04-16,"HEB","260918"
"261151","HEB",2018-04-20,0.5,774.716666666667,168,2018 Q2,2018-04-20,"HEB","261151"
"261471","HEB",2018-04-30,1,775.716666666667,169,2018 Q2,2018-04-30,"HEB","261471"
"261605","HEB",2018-05-03,1,776.716666666667,170,2018 Q2,2018-05-03,"HEB","261605"
"261629","HEB",2018-05-04,0.666666666666667,777.383333333333,171,2018 Q2,2018-05-04,"HEB","261629"
"262571","HEB",2018-06-01,0.5,777.883333333333,172,2018 Q2,2018-06-01,"HEB","262571"
"262941","HEB",2018-06-11,0.25,778.133333333333,173,2018 Q2,2018-06-11,"HEB","262941"
"262979","HEB",2018-06-15,1,779.133333333333,174,2018 Q2,2018-06-15,"HEB","262979"
"264503","HEB",2018-07-18,1,780.133333333333,175,2018 Q3,2018-07-18,"HEB","264503"
"264506","HEB",2018-07-18,3,783.133333333333,176,2018 Q3,2018-07-18,"HEB","264506"
"264641","HEB",2018-07-20,1,784.133333333333,177,2018 Q3,2018-07-20,"HEB","264641"
"266654","HEB",2018-09-06,1.33333333333333,785.466666666667,178,2018 Q3,2018-09-06,"HEB","266654"
"267176","HEB",2018-09-19,1.5,786.966666666667,179,2018 Q3,2018-09-19,"HEB","267176"
"267204","HEB",2018-09-26,1,787.966666666667,180,2018 Q3,2018-09-26,"HEB","267204"
"267427","HEB",2018-09-27,1.5,789.466666666667,181,2018 Q3,2018-09-27,"HEB","267427"
"267508","HEB",2018-09-28,1,790.466666666667,182,2018 Q3,2018-09-28,"HEB","267508"
"267775","HEB",2018-10-03,1,791.466666666667,183,2018 Q4,2018-10-03,"HEB","267775"
"267794","HEB",2018-10-03,1,792.466666666667,184,2018 Q4,2018-10-03,"HEB","267794"
"268571","HEB",2018-10-24,0.5,792.966666666667,185,2018 Q4,2018-10-24,"HEB","268571"
"268785","HEB",2018-10-30,1,793.966666666667,186,2018 Q4,2018-10-30,"HEB","268785"
"269092","HEB",2018-11-07,1.5,795.466666666667,187,2018 Q4,2018-11-07,"HEB","269092"
"269073","HEB",2018-11-09,1.25,796.716666666667,188,2018 Q4,2018-11-09,"HEB","269073"
"269726","HEB",2018-11-27,1,797.716666666667,189,2018 Q4,2018-11-27,"HEB","269726"
"269771","HEB",2018-11-29,1.66666666666667,799.383333333333,190,2018 Q4,2018-11-29,"HEB","269771"
"270296","HEB",2018-12-18,2,801.383333333333,191,2018 Q4,2018-12-18,"HEB","270296"
"270165","HEB",2018-12-31,2,803.383333333333,192,2018 Q4,2018-12-31,"HEB","270165"
"270240","HEB",2018-12-31,1,804.383333333333,193,2018 Q4,2018-12-31,"HEB","270240"
"270476","HEB",2018-12-31,0.25,804.633333333333,194,2018 Q4,2018-12-31,"HEB","270476"
"270921","HEB",2019-01-07,0.333333333333333,804.966666666667,195,2019 Q1,2019-01-07,"HEB","270921"
"271178","HEB",2019-01-14,0.166666666666667,805.133333333333,196,2019 Q1,2019-01-14,"HEB","271178"
"271272","HEB",2019-01-15,1.5,806.633333333333,197,2019 Q1,2019-01-15,"HEB","271272"
"271356","HEB",2019-01-18,2,808.633333333333,198,2019 Q1,2019-01-18,"HEB","271356"
"272533","HEB",2019-02-15,1.5,810.133333333333,199,2019 Q1,2019-02-15,"HEB","272533"
"272583","HEB",2019-02-19,3,813.133333333333,200,2019 Q1,2019-02-19,"HEB","272583"
"272842","HEB",2019-02-26,2,815.133333333333,201,2019 Q1,2019-02-26,"HEB","272842"
"272067","HEB",2019-02-28,2,817.133333333333,202,2019 Q1,2019-02-28,"HEB","272067"
"272990","HEB",2019-02-28,1.5,818.633333333333,203,2019 Q1,2019-02-28,"HEB","272990"
"274119","HEB",2019-04-05,0.166666666666667,818.8,204,2019 Q2,2019-04-05,"HEB","274119"
"274355","HEB",2019-04-09,1,819.8,205,2019 Q2,2019-04-09,"HEB","274355"
"274858","HEB",2019-04-17,0.0833333333333333,819.883333333333,206,2019 Q2,2019-04-17,"HEB","274858"
"275649","HEB",2019-04-29,2,821.883333333333,207,2019 Q2,2019-04-29,"HEB","275649"
"276169","HEB",2019-05-13,1,822.883333333333,208,2019 Q2,2019-05-13,"HEB","276169"
"276103","HEB",2019-05-14,1,823.883333333333,209,2019 Q2,2019-05-14,"HEB","276103"
"276360","HEB",2019-05-17,0.666666666666667,824.55,210,2019 Q2,2019-05-17,"HEB","276360"
"277390","HEB",2019-06-12,0.333333333333333,824.883333333333,211,2019 Q2,2019-06-12,"HEB","277390"
"121541","HSPH",2011-11-01,6,6,1,2011 Q4,2011-11-01,"HSPH","121541"
"124023","HSPH",2011-11-03,2,8,2,2011 Q4,2011-11-03,"HSPH","124023"
"125082","HSPH",2011-11-18,1,9,3,2011 Q4,2011-11-18,"HSPH","125082"
"126539","HSPH",2011-12-07,4,13,4,2011 Q4,2011-12-07,"HSPH","126539"
"127501","HSPH",2011-12-16,7,20,5,2011 Q4,2011-12-16,"HSPH","127501"
"126879","HSPH",2011-12-19,16,36,6,2011 Q4,2011-12-19,"HSPH","126879"
"128882","HSPH",2012-01-09,1,37,7,2012 Q1,2012-01-09,"HSPH","128882"
"121213","HSPH",2012-01-18,36,73,8,2012 Q1,2012-01-18,"HSPH","121213"
"129400","HSPH",2012-01-18,0.5,73.5,9,2012 Q1,2012-01-18,"HSPH","129400"
"130959","HSPH",2012-02-02,0.833333333333333,74.3333333333333,10,2012 Q1,2012-02-02,"HSPH","130959"
"130982","HSPH",2012-02-03,0.5,74.8333333333333,11,2012 Q1,2012-02-03,"HSPH","130982"
"133038","HSPH",2012-03-08,8,82.8333333333333,12,2012 Q1,2012-03-08,"HSPH","133038"
"133802","HSPH",2012-03-27,12.5,95.3333333333333,13,2012 Q1,2012-03-27,"HSPH","133802"
"134724","HSPH",2012-04-03,0.333333333333333,95.6666666666667,14,2012 Q2,2012-04-03,"HSPH","134724"
"139737","HSPH",2012-07-06,3,98.6666666666667,15,2012 Q3,2012-07-06,"HSPH","139737"
"141699","HSPH",2012-08-09,1,99.6666666666667,16,2012 Q3,2012-08-09,"HSPH","141699"
"141966","HSPH",2012-08-16,0.5,100.166666666667,17,2012 Q3,2012-08-16,"HSPH","141966"
"143272","HSPH",2012-09-10,12.3333333333333,112.5,18,2012 Q3,2012-09-10,"HSPH","143272"
"144931","HSPH",2012-10-04,7,119.5,19,2012 Q4,2012-10-04,"HSPH","144931"
"145983","HSPH",2012-10-15,0.25,119.75,20,2012 Q4,2012-10-15,"HSPH","145983"
"146487","HSPH",2012-10-23,1.5,121.25,21,2012 Q4,2012-10-23,"HSPH","146487"
"144899","HSPH",2012-11-02,1,122.25,22,2012 Q4,2012-11-02,"HSPH","144899"
"146649","HSPH",2012-11-13,21,143.25,23,2012 Q4,2012-11-13,"HSPH","146649"
"147610","HSPH",2012-11-13,0.666666666666667,143.916666666667,24,2012 Q4,2012-11-13,"HSPH","147610"
